STIX ID,Type,Actor Name,Description,Short Description,Created,Modified,spec_version,x_mitre_is_subtechnique,x_mitre_parent_ref,x_mitre_aliases,External References,External ID,URL
x-amltrix-actor--6f1332ec-f01f-4035-bd3a-7b6bc0f2ea48,x-amltrix-actor,Private Equity Firm,An investment entity that pools capital from individuals or institutions to acquire and manage interests in private or public companies. Private equity firms often maintain accounts and conduct financing arrangements through financial institutions.,"Private equity firms aggregate capital from diverse sources to acquire and manage interests across various companies, often using complex ownership structures and cross-border transactions. As such, they present heightened AML/CFT vulnerabilities through intricate financing arrangements and opaque beneficial ownership chains, requiring robust due diligence and ongoing monitoring.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0056"",
    ""url"": ""https://framework.amltrix.com/actors/AT0056""
  }
]",AT0056,https://framework.amltrix.com/actors/AT0056
x-amltrix-actor--4025aa40-8750-4e5b-9010-3feebc43acc7,x-amltrix-actor,Beneficial Owner,"A natural person (or persons) who ultimately owns, controls, or profits from an asset, business, or arrangement, whether directly or indirectly. Beneficial owners typically have the right to share in the entity’s profits or influence strategic decisions, even if not publicly disclosed.","Beneficial owners are the ultimate decision-makers or profit recipients behind an entity, often obscured from public view, making them pivotal in adversarial threat scenarios. Their undisclosed leverage and control pose heightened AML/CFT risks by facilitating the concealment of illicit funds if not rigorously identified and monitored.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0057"",
    ""url"": ""https://framework.amltrix.com/actors/AT0057""
  }
]",AT0057,https://framework.amltrix.com/actors/AT0057
x-amltrix-actor--185e9273-acca-441d-9ad5-96a3d37e583b,x-amltrix-actor,Trustee/Custodian,"An individual or entity that holds or manages assets on behalf of others, either as a trustee responsible for administering trust assets or as a custodian focused on safekeeping and record-keeping. This role typically involves fiduciary or legal responsibilities to protect and maintain the assets in accordance with relevant laws.","Trustees and custodians, entrusted with safeguarding and managing assets on behalf of beneficiaries, bear a fiduciary obligation to maintain accurate records and perform robust due diligence. Their position of trust makes them potential vectors for money laundering or terrorism financing if controls, reporting, and verification processes are not rigorously enforced within the AML/CFT framework.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0020"",
    ""url"": ""https://framework.amltrix.com/actors/AT0020""
  }
]",AT0020,https://framework.amltrix.com/actors/AT0020
x-amltrix-actor--45a2e109-0410-4557-bc38-b9720f2e07d1,x-amltrix-actor,Commercial Business,"A legally registered entity engaged in offering goods or services. These businesses typically maintain financial accounts for managing customer payments, supplier invoices, payroll, and general operations.","Commercial businesses are legally registered entities offering goods or services whose operational financial accounts typically process high-volume, diverse transactions, making them susceptible to misuse for money laundering or terrorist financing if appropriate controls are inadequate.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0021"",
    ""url"": ""https://framework.amltrix.com/actors/AT0021""
  }
]",AT0021,https://framework.amltrix.com/actors/AT0021
x-amltrix-actor--a62c964c-eb6a-49fe-9d92-c80958746352,x-amltrix-actor,Sanctioned Entity or Individual,"Any individual or organization that is subject to restrictions or prohibitions under sanctions programs administered by governmental or international authorities, including those affiliated with sanctioned governments or regimes.","Sanctioned entities or individuals are subjects of governmental or international prohibitions or restrictions that heighten their risk profile in adversarial threat modeling. Their status demands enhanced AML/CFT controls, including rigorous due diligence and ongoing monitoring, to mitigate exposure to illicit financial activities.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0059"",
    ""url"": ""https://framework.amltrix.com/actors/AT0059""
  }
]",AT0059,https://framework.amltrix.com/actors/AT0059
x-amltrix-actor--7b04f045-dd8e-418f-bdbc-e56f578332a7,x-amltrix-actor,Trade Finance Institution,"An entity that provides or arranges cross-border trade financing solutions, such as letters of credit, factoring, and forfaiting. These services help businesses manage liquidity, mitigate payment risks, and facilitate the efficient movement of goods and related payments.","Trade finance institutions facilitate cross-border transactions through instruments like letters of credit and factoring, ensuring liquidity and risk mitigation. However, their involvement in complex, multi-party dealings makes them a prime target for trade-based money laundering and sanctions evasion within adversarial threat modelling.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0023"",
    ""url"": ""https://framework.amltrix.com/actors/AT0023""
  }
]",AT0023,https://framework.amltrix.com/actors/AT0023
x-amltrix-actor--91960196-43f1-415a-8ea6-789f50ed9ac9,x-amltrix-actor,Finance or Leasing Company,"An entity that provides credit or leasing services for assets such as vehicles, equipment, or property.","Finance or leasing companies provide credit or asset-leasing services that can be exploited for laundering or layering illicit proceeds through structured financing arrangements. By handling high-value assets and extending credit, these entities face heightened AML/CFT risks and must implement robust due diligence and transaction monitoring controls to detect and deter abusive financial activities.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0067"",
    ""url"": ""https://framework.amltrix.com/actors/AT0067""
  }
]",AT0067,https://framework.amltrix.com/actors/AT0067
x-amltrix-actor--2992075c-2c03-4485-a146-1f411e3a388d,x-amltrix-actor,Investment Firm,"An organization that invests capital in assets or securities on behalf of itself or its clients, offering services such as portfolio management and advisory. These firms typically maintain accounts with financial institutions to execute trades, custody assets, and facilitate client transactions.","Investment firms allocate and manage capital through multiple financial institution accounts, presenting heightened AML/CFT risks due to complex investment vehicles, layering schemes, and potentially opaque cross-border transactions. Robust due diligence, ongoing monitoring, and compliance controls are essential to mitigate these vulnerabilities and safeguard against illicit financial flows.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0074"",
    ""url"": ""https://framework.amltrix.com/actors/AT0074""
  }
]",AT0074,https://framework.amltrix.com/actors/AT0074
x-amltrix-actor--5374f080-387f-4615-9101-65645b312c39,x-amltrix-actor,High Net Worth Individual,Individuals with substantial financial assets who typically require specialized banking or investment services. They often maintain diversified portfolios and may operate across multiple jurisdictions and legal structures.,"High Net Worth Individuals (HNWIs) present heightened AML/CFT vulnerabilities due to their complex, cross-border financial dealings and diversified portfolios, often structured through multiple legal entities. In adversarial threat modelling, they may be exploited for layering or integrating illicit funds, necessitating enhanced due diligence and robust multi-jurisdictional oversight.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0075"",
    ""url"": ""https://framework.amltrix.com/actors/AT0075""
  }
]",AT0075,https://framework.amltrix.com/actors/AT0075
x-amltrix-actor--430f4836-4e5a-428f-81ac-64f2c876af7b,x-amltrix-actor,Money Mule,"An individual who transfers or receives funds on behalf of another party, often using personal bank accounts or cash. They typically follow instructions to deposit, withdraw, or remit sums across various financial channels, sometimes in exchange for compensation.","A Money Mule is a high-risk intermediary who knowingly or unknowingly facilitates illicit fund transfers for criminal networks by using personal accounts or cash transactions, thereby obscuring the origin of funds and posing significant AML/CFT threats.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0076"",
    ""url"": ""https://framework.amltrix.com/actors/AT0076""
  }
]",AT0076,https://framework.amltrix.com/actors/AT0076
x-amltrix-actor--0a1e64eb-e778-48f3-874d-5090f3beabb7,x-amltrix-actor,Informal Value Transfer System Operator,"Individuals or entities that move funds outside formal banking channels, often relying on trust-based networks (such as hawala) to provide money transfer or remittance services.","Informal Value Transfer System Operators (e.g., hawala networks) transfer funds outside formal banking channels, largely relying on trust-based networks that lack rigorous regulatory oversight. Their opaque structures and minimal documentation create elevated AML/CFT vulnerabilities, enabling the potential movement of illicit proceeds without detection.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0081"",
    ""url"": ""https://framework.amltrix.com/actors/AT0081""
  }
]",AT0081,https://framework.amltrix.com/actors/AT0081
x-amltrix-actor--69606492-e598-4cb0-85f4-cc5cfd539735,x-amltrix-actor,Hedge Fund,"A privately managed investment vehicle that pools capital from accredited or institutional investors and employs various advanced investment strategies. Hedge funds typically maintain relationships with financial institutions for custodial, brokerage, and transactional services.","Hedge funds are privately managed investment vehicles that deploy sophisticated strategies for accredited or institutional investors, often involving complex capital movements and multiple intermediaries. Their opaque structures and reliance on custodial, brokerage, and transactional services can create heightened AML/CFT risks, particularly where layering or obscuring beneficial ownership is possible.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0024"",
    ""url"": ""https://framework.amltrix.com/actors/AT0024""
  }
]",AT0024,https://framework.amltrix.com/actors/AT0024
x-amltrix-actor--a2a03588-1e4f-45e7-978c-880ddf9d14a2,x-amltrix-actor,Politically Exposed Person (PEP),"An individual who holds or has held a prominent public function at the national or international level, such as a head of state, senior politician, high-level government official, judicial or military leader, or executive of a state-owned enterprise. Immediate family members and close associates of such individuals are also considered PEPs due to their potential access to or influence over public resources and policy decisions.","Politically Exposed Persons (PEPs) are high-risk individuals who, by virtue of their or their close associates’ prominent public functions, wield significant influence and access to public resources, thereby elevating their susceptibility to corruption, money laundering, and other illicit financial activities. Their status necessitates enhanced due diligence within AML/CFT risk frameworks to mitigate threats arising from potential misuse of office or policy manipulation.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0025"",
    ""url"": ""https://framework.amltrix.com/actors/AT0025""
  }
]",AT0025,https://framework.amltrix.com/actors/AT0025
x-amltrix-actor--eb63d946-97d7-41c7-9f05-0fdbfb3b9960,x-amltrix-actor,Investor,"An individual or entity that allocates or arranges capital into ventures, businesses, or financial instruments with the expectation of generating returns or gains. Investors may hold economic influence or connections, enabling them to direct capital across various markets or channels.","Investors deploy capital across various markets or instruments to achieve returns, potentially enabling cross-border movement of funds that can be exploited for money laundering or terrorist financing if beneficial ownership and source of funds are not properly scrutinized. Their economic influence and ability to channel capital make them pivotal actors in both legitimate financial activities and illicit financing schemes.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0026"",
    ""url"": ""https://framework.amltrix.com/actors/AT0026""
  }
]",AT0026,https://framework.amltrix.com/actors/AT0026
x-amltrix-actor--7b417d93-8506-408c-b714-99bbe2203a72,x-amltrix-actor,Prepaid Card Issuer,"Organizations issuing prepaid (stored-value) cards, allowing customers to load funds and use the card for payments or withdrawals. These issuers typically manage card balances, enable reloading, and facilitate transactions through established payment networks.","Prepaid card issuers provide stored-value cards that permit loading, storing, and transacting funds through established payment networks, potentially obscuring customer identities and transaction flows. As a result, they pose heightened AML/CFT vulnerabilities related to money laundering and terrorist financing, necessitating robust KYC, ongoing monitoring, and strict compliance controls.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0027"",
    ""url"": ""https://framework.amltrix.com/actors/AT0027""
  }
]",AT0027,https://framework.amltrix.com/actors/AT0027
x-amltrix-actor--1ab4f935-bbd4-4363-af86-8d6fd088a45f,x-amltrix-actor,Game Developers/Platforms,"Game developers and platforms facilitate the trade of virtual goods and currencies, which can be misused by criminals for laundering purposes. While these entities operate legally, their platforms can be manipulated to obscure financial trails, posing significant compliance and due diligence challenges for FIs tasked with monitoring such transactions.","Game developers and platforms facilitate the creation and trade of virtual goods and currencies that can be exploited for money laundering, allowing criminals to obscure illicit financial flows. As legal entities, these platforms pose significant challenges to financial institutions’ compliance and due diligence efforts by potentially masking suspicious transactions within their virtual ecosystems.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0028"",
    ""url"": ""https://framework.amltrix.com/actors/AT0028""
  }
]",AT0028,https://framework.amltrix.com/actors/AT0028
x-amltrix-actor--eaabb41e-3d68-4ded-8bec-775cc0951215,x-amltrix-actor,Captive Insurance Manager,"A Captive Insurance Manager is a professional or entity responsible for overseeing the operations of a captive insurance company. This role involves managing the day-to-day activities, ensuring compliance with regulatory requirements, and implementing risk management strategies. The manager coordinates with various stakeholders, including the captive's owners, service providers, and regulatory bodies, to optimize the captive's performance and ensure it meets its financial and operational goals. Common synonyms for a Captive Insurance Manager include Captive Manager and Insurance Manager, with ""Captive Insurance Manager"" being the most widely used term.","A Captive Insurance Manager administers the formation and ongoing operations of a captive insurer, ensuring robust governance and compliance measures that mitigate AML/CFT vulnerabilities within complex insurance arrangements. They coordinate with owners, service providers, and regulators to maintain effective oversight, manage risk exposures, and uphold financial integrity across all captive activities.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0030"",
    ""url"": ""https://framework.amltrix.com/actors/AT0030""
  }
]",AT0030,https://framework.amltrix.com/actors/AT0030
x-amltrix-actor--6763d241-a12e-483d-ad05-d5c80e90ca2e,x-amltrix-actor,FinTech Company,"A business leveraging technology to deliver financial services, including digital payments, online lending, or other technology-driven solutions.","A FinTech company harnesses technology-driven financial services—such as digital payments and online lending—that can streamline transactions but also expose new avenues for illicit activity, necessitating robust AML/CFT frameworks and vigilance. They serve both as potential entry points for money laundering and terrorist financing, and as innovators capable of offering cutting-edge compliance solutions through advanced data analytics and enhanced customer due diligence.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0032"",
    ""url"": ""https://framework.amltrix.com/actors/AT0032""
  }
]",AT0032,https://framework.amltrix.com/actors/AT0032
x-amltrix-actor--1da6d28d-b793-4d13-86fe-920e318926ad,x-amltrix-actor,Real Estate Investment Trust (REIT),"A specialized legal entity or trust structure that pools investor capital to own, operate, or finance income-producing real estate. REITs offer investors opportunities to earn returns from real estate assets without direct property ownership, often providing diversification and professional management of property portfolios.","Real Estate Investment Trusts (REITs) are specialized legal entities pooling investor funds for income-producing real estate, offering diversified exposure without direct ownership. However, their complex ownership structures and multi-layered financing can obscure beneficial ownership and transaction flows, elevating AML/CFT risks.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0036"",
    ""url"": ""https://framework.amltrix.com/actors/AT0036""
  }
]",AT0036,https://framework.amltrix.com/actors/AT0036
x-amltrix-actor--67402cfb-6296-4389-b846-2ec2d49bb299,x-amltrix-actor,Tax Advisor,"Professionals or entities providing tax-related services, including tax return preparation, compliance guidance, and strategic planning for individuals or organizations. They possess specialized knowledge of tax laws, regulations, and filing requirements to help clients meet their obligations and optimize tax outcomes.","Tax Advisors leverage specialized tax knowledge to legitimately minimize clients’ tax liabilities but can also create vulnerabilities to money laundering and terrorist financing through complex financial structures. In adversarial threat modeling, they function as critical gatekeepers whose compliance practices and due diligence are pivotal in identifying and mitigating AML/CFT risks.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0037"",
    ""url"": ""https://framework.amltrix.com/actors/AT0037""
  }
]",AT0037,https://framework.amltrix.com/actors/AT0037
x-amltrix-actor--19c0c6ad-ff1b-422d-8549-837fe07b3765,x-amltrix-actor,Online Marketplace,"A business or entity operating an online platform that enables individuals or organizations to buy, sell, or exchange goods, services, or digital items. Such platforms typically manage user listings, facilitate transactions, and may provide payment or escrow services for participants.","Online marketplaces are digital platforms enabling individuals or entities to buy, sell, or exchange goods, services, or digital items, potentially creating channels for illicit layering and obfuscation of funds. Their high transaction volumes and often minimal identification requirements pose elevated AML/CFT risks, necessitating robust KYC, transaction monitoring, and controls to mitigate adversarial threats.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0040"",
    ""url"": ""https://framework.amltrix.com/actors/AT0040""
  }
]",AT0040,https://framework.amltrix.com/actors/AT0040
x-amltrix-actor--ce1fdd7e-a70a-4d7c-b4c8-4056f2f476e0,x-amltrix-actor,Insurance Agent or Broker,"Professionals or entities that arrange or sell insurance products. They gather customer information, handle policy documentation, and facilitate the application, premium payment, and claims processes on behalf of insurance companies or clients seeking coverage.","Insurance agents or brokers are intermediaries who collect client information, process premium payments, and manage policy and claims documentation, placing them at a critical point for identifying and mitigating illicit financial flows. Their frontline role in customer onboarding and transaction facilitation necessitates robust KYC measures, thorough due diligence, and ongoing AML/CFT compliance to prevent exploitation by money launderers and terrorist financiers.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0042"",
    ""url"": ""https://framework.amltrix.com/actors/AT0042""
  }
]",AT0042,https://framework.amltrix.com/actors/AT0042
x-amltrix-actor--50329be9-4688-4d2a-901f-f6d0e2c58543,x-amltrix-actor,Accountant,"A professional responsible for recording, analyzing, and reporting financial information within organizations or as an external service provider. Duties typically include preparing financial statements, processing payments, and maintaining accurate financial records.","The accountant serves as a key financial gatekeeper, overseeing transaction flows, verifying records, and maintaining regulatory compliance; this position places them at a critical juncture for detecting and mitigating potential AML/CFT threats through the early identification of irregularities and anomalous activity.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0045"",
    ""url"": ""https://framework.amltrix.com/actors/AT0045""
  }
]",AT0045,https://framework.amltrix.com/actors/AT0045
x-amltrix-actor--8f05fe2d-9a30-43b5-adc4-01f91a7390d7,x-amltrix-actor,Virtual Asset User,"An individual or entity that acquires, holds, or transacts with digital or tokenized assets (e.g., cryptocurrencies, tokens) for personal, commercial, or investment purposes. They may use self-hosted or custodial wallets, peer-to-peer platforms, decentralized finance (DeFi) protocols, or other virtual asset services and marketplaces.","A Virtual Asset User acquires, holds, or transacts in digital or tokenized assets through self-hosted or custodial wallets, peer-to-peer channels, or decentralized protocols, potentially exposing the financial system to anonymity-driven vulnerabilities that facilitate money laundering, terrorist financing, and other illicit activities.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0049"",
    ""url"": ""https://framework.amltrix.com/actors/AT0049""
  }
]",AT0049,https://framework.amltrix.com/actors/AT0049
x-amltrix-actor--415be770-81e3-4368-bd1b-96daa4da8301,x-amltrix-actor,Lender,"An individual or entity that provides loans or credit under agreed-upon terms. This category may include regulated lenders (e.g., banks, consumer credit providers) as well as unregulated lenders (e.g., informal money lenders).","Lenders, whether regulated or unregulated, extend credit under contractual terms and can be targeted to channel illicit funds through fraudulent or obscured repayment structures. From an AML/CFT standpoint, they necessitate rigorous controls to mitigate vulnerabilities arising from disguised loan transactions and potential terrorist financing.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0051"",
    ""url"": ""https://framework.amltrix.com/actors/AT0051""
  }
]",AT0051,https://framework.amltrix.com/actors/AT0051
x-amltrix-actor--71e9d39a-2dad-4586-9a12-d4fb783568b7,x-amltrix-actor,Money Transfer Agent,"An individual or organization authorized to accept or process fund transfers on behalf of customers, typically as part of a money transfer or remittance service.","A Money Transfer Agent serves as an intermediary authorized to handle customer remittances, posing heightened AML/CFT risks due to potential misuse for illicit funds movement if not subject to stringent customer due diligence and transaction monitoring measures.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0082"",
    ""url"": ""https://framework.amltrix.com/actors/AT0082""
  }
]",AT0082,https://framework.amltrix.com/actors/AT0082
x-amltrix-actor--c4d6589a-0d5c-436c-bb09-1566e16020ad,x-amltrix-actor,Loyalty Program Operator,"Entities that design and administer points-based or rewards-based programs allowing customers to accumulate and redeem credits for products, services, or other benefits, often in partnership with businesses or financial institutions.","Loyalty Program Operators develop and administer points-based or rewards-based programs, effectively creating a pseudo-monetary ecosystem that may be exploited for illicit financial flows if left unchecked. Their collaboration with financial institutions and businesses necessitates rigorous due diligence and monitoring to mitigate potential AML/CFT vulnerabilities.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0053"",
    ""url"": ""https://framework.amltrix.com/actors/AT0053""
  }
]",AT0053,https://framework.amltrix.com/actors/AT0053
x-amltrix-actor--f5e88cb6-bfa0-4883-9d1e-92249d38b835,x-amltrix-actor,Art Market Participant,"Individuals or organizations involved in creating, appraising, or trading artworks and collectibles, including dealers, auction houses, galleries, and art appraisers. Their activities involve the purchase, sale, or valuation of fine art, antiques, and other collectible items.","Art market participants facilitate high-value, often opaque transactions in fine art and collectibles, creating vulnerabilities that adversarial actors can exploit for laundering illicit funds or evading financial transparency measures. Through appraisals, sales, and cross-border transfers, they face heightened AML/CFT risks tied to the subjective nature of valuations and limited regulatory oversight.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0054"",
    ""url"": ""https://framework.amltrix.com/actors/AT0054""
  }
]",AT0054,https://framework.amltrix.com/actors/AT0054
x-amltrix-actor--23109c27-d27e-421a-b843-a79d377b00ed,x-amltrix-actor,Professional Money Laundering Networks,"Organizations that specialize in moving or concealing illicit proceeds on behalf of criminal actors or enterprises, often operating in multiple regions or industries.","Professional Money Laundering Networks are specialized, cross-border service providers that facilitate the layering, integration, and ultimate concealment of illicit proceeds on behalf of criminal enterprises, exploiting multi-jurisdictional vulnerabilities and diverse industry channels. Their sophisticated operations pose a high-level AML/CFT threat, circumventing regulatory controls through complex laundering methods, shell entities, and other evasive techniques.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0055"",
    ""url"": ""https://framework.amltrix.com/actors/AT0055""
  }
]",AT0055,https://framework.amltrix.com/actors/AT0055
x-amltrix-actor--e1fd71ad-82c1-437f-b0e9-77558ff39060,x-amltrix-actor,Designated Non-Financial Businesses and Professions (DNFBPs),"A category recognized by the FATF comprising certain non-financial businesses and professionals—such as casinos, real estate agents, jewelers, lawyers, notaries, accountants, and corporate service providers—who conduct or facilitate financial or high-value transactions.","Designated Non-Financial Businesses and Professions (DNFBPs) constitute FATF-recognized entities that handle or facilitate high-value financial transactions, making them particularly susceptible to exploitation by illicit actors. Their AML/CFT compliance obligations and risk-based controls are critical in detecting and mitigating the misuse of their services for money laundering and terrorism financing.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0058"",
    ""url"": ""https://framework.amltrix.com/actors/AT0058""
  }
]",AT0058,https://framework.amltrix.com/actors/AT0058
x-amltrix-actor--5dccff8b-83d4-4c2f-929b-0146d3a9815d,x-amltrix-actor,Mobile Money Agent,"Individuals or businesses authorized to facilitate mobile money transactions, converting cash to electronic balances and vice versa, often serving areas with limited formal banking infrastructure.","Mobile money agents act as pivotal intermediaries for converting cash to electronic balances and vice versa in underserved markets, making them potential conduits for laundering illicit funds. Their limited oversight and reliance on often less-stringent due diligence measures elevate the risk of exploitation in adversarial threat modelling scenarios, necessitating robust AML/CFT controls.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0060"",
    ""url"": ""https://framework.amltrix.com/actors/AT0060""
  }
]",AT0060,https://framework.amltrix.com/actors/AT0060
x-amltrix-actor--4e4d083c-2d4a-434a-ae90-e5e4afed4212,x-amltrix-actor,Money Mule Herder,"An individual or group that recruits, coordinates, and manages money mules, overseeing multiple participants who move funds across financial channels or borders.","Money Mule Herders recruit, coordinate, and manage networks of individuals to transfer illicit funds across jurisdictions or channels, circumventing compliance controls. By leveraging these unwitting or complicit mules, they obscure transactional footprints and undermine AML/CFT measures.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0061"",
    ""url"": ""https://framework.amltrix.com/actors/AT0061""
  }
]",AT0061,https://framework.amltrix.com/actors/AT0061
x-amltrix-actor--df6505b9-7d55-4e18-8ed5-5624037f54ee,x-amltrix-actor,Compliance Officer,"A professional within a financial institution or other regulated entity tasked with ensuring adherence to relevant laws, regulations, and internal policies. Responsibilities typically include overseeing compliance programs, implementing controls, and fulfilling reporting obligations.","A compliance officer ensures institutional adherence to AML/CFT frameworks by designing and monitoring robust compliance programs, executing internal controls, and fulfilling regulatory reporting obligations. They serve as a critical line of defense in detecting and mitigating illicit financial threats within the organization.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0062"",
    ""url"": ""https://framework.amltrix.com/actors/AT0062""
  }
]",AT0062,https://framework.amltrix.com/actors/AT0062
x-amltrix-actor--b8cb6811-546f-410a-9999-b2b3ca5b0cc9,x-amltrix-actor,Document Forger,"An individual or entity that creates or alters official documents, such as identity, financial, or corporate records, for fraudulent or illicit use.","A Document Forger produces or alters official records to facilitate illicit transactions and conceal illicit actors’ true identities or beneficial ownership. By enabling identity fraud and bypassing customer due diligence controls, this actor poses a significant AML/CFT threat.",2025-04-02T13:25:50.561645+00:00,2025-04-02T13:25:50.561645+00:00,2.1,False,,,"[
  {
    ""source_name"": ""amltrix-ml"",
    ""external_id"": ""AT0063"",
    ""url"": ""https://framework.amltrix.com/actors/AT0063""
  }
]",AT0063,https://framework.amltrix.com/actors/AT0063
