STIX ID,Type,Indicator Name,Description,x_amltrix_short_description,Created,Modified,spec_version,x_mitre_is_subtechnique,x_mitre_parent_ref,x_mitre_aliases,external_references,external_id,external_url
x-amltrix-indicator--e730a032-1d08-48f1-92d3-0e78e41a071b,x-amltrix-indicator,IND00573,Borrowers frequently changing their contact or business information shortly after loan approval.,,2025-04-08T07:48:45.679855+00:00,2025-04-08T07:48:45.679855+00:00,2.1,False,,,,,
x-amltrix-indicator--c0fa47f7-b6f6-4e31-8b10-6fcbed62565f,x-amltrix-indicator,IND00810,"Individuals making frequent purchases of the same items, especially luxury goods.",,2025-04-08T07:48:45.679855+00:00,2025-04-08T07:48:45.679855+00:00,2.1,False,,,,,
x-amltrix-indicator--f5990153-2abb-4cdf-b468-273a8aa602ec,x-amltrix-indicator,IND00574,Multiple purchases and redemptions of gambling credits or chips in amounts structured just below reporting thresholds within a short timeframe.,,2025-04-08T07:48:45.679855+00:00,2025-04-08T07:48:45.679855+00:00,2.1,False,,,,,
x-amltrix-indicator--f8203814-c3b4-4c1d-b1ad-fbe79c2f62a0,x-amltrix-indicator,IND00575,Online gambling account shows repeated high-value deposits and withdrawals with limited or negligible actual betting volume.,,2025-04-08T07:48:45.679855+00:00,2025-04-08T07:48:45.679855+00:00,2.1,False,,,,,
x-amltrix-indicator--ab5f303a-af9e-49f8-b13c-cde2e34276a7,x-amltrix-indicator,IND00576,Multiple gambling accounts linked via common IP addresses or personal data funneling funds into a single beneficiary account without clear gaming activity.,,2025-04-08T07:48:45.679855+00:00,2025-04-08T07:48:45.679855+00:00,2.1,False,,,,,
x-amltrix-indicator--8ce47235-be3f-4e73-92d9-bf269f9c0f61,x-amltrix-indicator,IND00578,Transactions involving accounts held by diplomatic missions or state-owned entities that do not align with their typical business activities.,,2025-04-08T07:48:45.679855+00:00,2025-04-08T07:48:45.679855+00:00,2.1,False,,,,,
x-amltrix-indicator--e322826f-dc78-4467-b64b-9e73fcdd86b6,x-amltrix-indicator,IND00579,Frequent and large cash deposits into accounts associated with diplomatic or state-owned entities.,,2025-04-08T07:48:45.679855+00:00,2025-04-08T07:48:45.679855+00:00,2.1,False,,,,,
x-amltrix-indicator--68edcf87-a776-474f-ae98-e8b09809b357,x-amltrix-indicator,IND00580,Use of diplomatic pouches or channels for transporting financial instruments or documents.,,2025-04-08T07:48:45.679855+00:00,2025-04-08T07:48:45.679855+00:00,2.1,False,,,,,
x-amltrix-indicator--026efbeb-a677-436a-9831-32c79f81709e,x-amltrix-indicator,IND00582,Loans secured with assets that are overvalued or difficult to verify.,,2025-04-08T07:48:45.679855+00:00,2025-04-08T07:48:45.679855+00:00,2.1,False,,,,,
x-amltrix-indicator--fedb3bac-aa9c-4d20-854d-3e03cee0b430,x-amltrix-indicator,IND00846,Rapid and unexplained changes in transaction volumes that are inconsistent with the entity’s stated business activities.,,2025-04-08T07:48:45.679855+00:00,2025-04-08T07:48:45.679855+00:00,2.1,False,,,,,
x-amltrix-indicator--f8825e02-e4a3-4415-8715-adeba0fe7e72,x-amltrix-indicator,IND00588,"Loans from or to offshore shell entities with minimal or no legitimate operational presence or capital, typically listed as the sole lender or borrower.",,2025-04-08T07:48:45.679855+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--1158bd44-f5ae-43ee-a028-03988d45301c,x-amltrix-indicator,IND00591,"Multiple new exchange accounts opened within a short timeframe using overlapping personal details (e.g., similar addresses or phone numbers) across ostensibly different individuals.",,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--dca6588d-4399-42cb-9442-9ee27d2f233e,x-amltrix-indicator,IND00856,Recurring wire transfers from or to newly formed companies lacking clear evidence of actual business operations.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--43fea36a-5808-428a-bae8-7c7bf9738f3a,x-amltrix-indicator,IND00592,Customer primarily uses online betting platforms located in jurisdictions known for weak AML controls despite residing in a different region.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--7285611b-f5a9-4db6-b441-8dac242e6af4,x-amltrix-indicator,IND00593,Abuse of government-subsidized or guaranteed loan programs by overstating or falsifying financial data or operational capacity to secure preferential terms or higher amounts.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--b60284c7-272f-4102-a2f2-ffb6beea5f03,x-amltrix-indicator,IND00595,"Loan proceeds routed back to the alleged lender or affiliated accounts under the same beneficial ownership, forming a closed loop of funds.",,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--6c67b333-cf39-496c-9553-a42603112b99,x-amltrix-indicator,IND00596,"Identity documents submitted during KYC checks show signs of forgery or tampering, detected across multiple accounts at the same exchange.",,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--666079bd-5e94-4322-9cb8-7df4635d9602,x-amltrix-indicator,IND00597,"Newly opened accounts, with minimal trading history, rapidly execute high-volume trades that lack a discernible investment approach.",,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--0c514af1-398d-4596-912d-75b221055bba,x-amltrix-indicator,IND00598,Regular cash deposits that correspond with the timing and amount of reported protection payments.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--140a87d5-6f99-4e96-95d8-afaad1173e3c,x-amltrix-indicator,IND02250,"High-stakes bets leading to large losses to a specific player, inconsistent with ordinary betting behavior.",,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--dd73d184-3748-4713-b71a-283a94f3b8d7,x-amltrix-indicator,IND00600,"Lack of standard industry documentation accompanying the shipping documents, such as insurance certificates or quality inspections.",,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--0fe9a69f-2807-4ac1-ba2f-2fc3a94509c1,x-amltrix-indicator,IND00601,Repeated large chip losses from one player to another within a short timeframe.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--c8899235-a598-4e8b-92f0-8fe706502775,x-amltrix-indicator,IND00602,A player consistently losing large amounts of chips to the same opponent or group of opponents across multiple sessions.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--b076efd7-fbcf-4655-8f8f-8cb3f9d115cf,x-amltrix-indicator,IND00603,Frequent purchase and resale of identical jewelry pieces within short periods at significantly varying declared values.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--3a5b856f-b70d-42e0-9df0-d38428d6328c,x-amltrix-indicator,IND00604,Customer repeatedly revises declared jewelry appraisals or modifies insurance coverage amounts without providing credible supporting documentation.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--7782a510-e36c-4325-8e0a-09f5790b8989,x-amltrix-indicator,IND00605,Entity located in or frequently transferring jewelry through jurisdictions with limited valuation oversight or verification requirements.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--8a1a3d4a-ff00-4538-b759-f5c61503155e,x-amltrix-indicator,IND00606,"Invoices list export values substantially above recognized market pricing, with no supporting documentation to justify the higher amounts.",,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--df2585d6-5bce-4c91-ac37-0419e8f6b374,x-amltrix-indicator,IND00872,Frequent chargeback requests from the same customer within a short timeframe.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--d2b39fff-ddd3-445c-908e-4b3771ed12a2,x-amltrix-indicator,IND00607,Company consistently exports goods to or from jurisdictions with lax trade oversight where inflated invoice values remain largely unverified.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--76dc0be0-f9b2-432e-ad72-0e0f2972bdfb,x-amltrix-indicator,IND00608,"Rapid onward transfers of timeshare fees to accounts with no recognized business relationship or to offshore jurisdictions, typically within a short timeframe of initial receipt.",,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--1b679e1a-df1a-4e4e-a7ac-beaccf573915,x-amltrix-indicator,IND00609,"Buyer and seller entities found to share beneficial ownership, yet routinely exchanging goods or services at inflated valuations.",,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--60b251d1-14ab-4db5-b672-997ef1d985db,x-amltrix-indicator,IND00610,"Frequent issuance or alteration of betting receipts by staff that do not match recorded transactions, potentially allowing large unexplained funds to appear legitimate.",,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--2210be7c-8bb4-494b-a03c-8898cfe5d778,x-amltrix-indicator,IND00879,Rapid movement of funds between accounts in various countries without a clear business purpose.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--82128e64-7d61-45b2-be94-0fae234ef7b8,x-amltrix-indicator,IND00612,"Coordinated bets or chip transfers among multiple players that result in minimal net losses but large sums ultimately moved to a single beneficiary account, indicating potential chip-dumping or match-fixing.",,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--2bc0152b-6e2d-4ad1-9516-d6a3d9611067,x-amltrix-indicator,IND00613,Unusual patterns of internal transfers or asset movements between branches or subsidiaries of the bank.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--65a419a1-f98c-4c8a-804d-e7edc96d1307,x-amltrix-indicator,IND00614,"Nominee shareholder details, including address or identification documents, are inconsistent or generic across official filings.",,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--08aab341-7c6b-46db-a3f1-3d1da9865153,x-amltrix-indicator,IND00615,Nominee shareholder formally listed as owner but not actively involved in management or decision-making processes.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--39004522-d25c-4d9d-8e26-fed3bd4ea902,x-amltrix-indicator,IND00616,Large cash deposits into newly created or dormant corporate accounts lacking a discernible business purpose or supporting documentation.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--01322fb0-6f99-4f50-9b33-2f6b4d9ea8c2,x-amltrix-indicator,IND00617,Account holder claims to offer timeshare resale or exit services but cannot produce verifiable credentials or evidence of completed transactions despite notable fee-based inflows.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--6ff498ef-5f44-42b3-88b3-fce5cdccd382,x-amltrix-indicator,IND00618,Several newly formed entities under the same beneficial owner all purporting to provide timeshare resale services but lacking any confirmed real estate closings or returns to clients.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--b465998c-b8cc-4f1e-a108-e5d4f252bcf5,x-amltrix-indicator,IND00619,Company registering in a jurisdiction with minimal real estate licensing or consumer protection requirements but receiving payments from customers in high-regulation regions for timeshare-related services.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--9dc1a417-9c9d-4806-a88e-81c588e2eb8a,x-amltrix-indicator,IND00620,Frequent establishment of new legal entities across multiple jurisdictions with disparate regulatory environments in short time frames.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--2d261436-4321-4c5c-b4f5-04001efab252,x-amltrix-indicator,IND00621,"Frequent chargeback requests from a single account or customer, especially if the account has a history of disputed transactions.",,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--32a31382-93ba-42b8-9c66-c97e150a7335,x-amltrix-indicator,IND00622,"High volume of chargebacks relative to total sales or transactions, exceeding industry norms or the merchant’s historical averages.",,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--5ac427f5-9cd2-47db-97c5-51a0d50bb2f1,x-amltrix-indicator,IND00623,"Chargebacks initiated shortly after the original transaction, particularly if they follow a pattern or schedule.",,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--dc494ae5-8231-4fd2-8907-9b0fbfd60b58,x-amltrix-indicator,IND00624,Use of multiple payment methods or accounts to execute transactions that are later disputed.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--2138126f-2842-4dfc-be4f-284b99c8f7b3,x-amltrix-indicator,IND00625,Declared renovation costs substantially exceed local market averages for similar property improvements without corresponding documentation or permits.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--15f6a823-c2d1-472a-95e2-2072b19b10d2,x-amltrix-indicator,IND00626,Customer consistently employs contractors with limited or no verifiable business presence for high-value renovation work.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--8ce00d1a-f423-4d62-be01-68be1f29fc36,x-amltrix-indicator,IND00627,Multiple high-value renovation invoices originate from newly formed entities lacking any established track record in construction or real estate services.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--0a410dce-0a34-49b2-bcd2-bced5a50d531,x-amltrix-indicator,IND00628,"Repeated inbound transactions from the same customer labeled as taxes, closing costs, or other timeshare-related fees, with no evidence of finalizing a resale or exit agreement.",,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--2d0357bd-d008-42bf-b401-5e9278e8e594,x-amltrix-indicator,IND00629,Company financials report accrued revenue significantly greater than actual cash inflows documented in account transaction histories.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--ce135867-d8b0-4fdc-82a5-b0e29b7f6d3c,x-amltrix-indicator,IND00630,"Frequent high-value currency conversions between multiple denominations within short intervals, lacking a clear economic justification.",,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--41f2dae0-aa39-48c4-b536-8ed2735d60b4,x-amltrix-indicator,IND00631,Job advertisements promising high earnings for minimal effort or remote work without requiring relevant qualifications or experience.,,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--247c9e74-81ab-4a89-be25-c4c7e8940832,x-amltrix-indicator,IND00632,"Recurring transactions with incoming funds from unverified or unknown payors, followed by rapid outgoing transfers to third-party accounts in various jurisdictions.",,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680412+00:00,2.1,False,,,,,
x-amltrix-indicator--c1469d3c-33c8-4f69-be9c-ade6c69333eb,x-amltrix-indicator,IND00633,"Frequent, last-minute journal entries shifting expenses between reporting periods without supporting documentation.",,2025-04-08T07:48:45.680412+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--3f5c1420-7302-42ab-a0fc-0c0079b0fdfb,x-amltrix-indicator,IND00634,Marked increases in accounts receivable linked to counterparties with no prior trading relationship or verifiable commercial activity.,,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--56ba6bcb-3549-4fce-a252-77845572d52d,x-amltrix-indicator,IND00635,"Disproportionately consistent wins for specific bettors, deviating from expected statistical outcomes.",,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--cc04378d-d951-4f06-ac82-6b384f42753c,x-amltrix-indicator,IND00636,Bettors frequently placing large cash bets without a documented source of income to justify such gambling levels.,,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--3bb7a0a5-ef96-4946-8709-b9baef93a4df,x-amltrix-indicator,IND00637,Use of multiple betting accounts by a single individual to place numerous small bets that collectively amount to large sums.,,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--553aa22c-dcd1-4d4d-a3a1-47d7b182a605,x-amltrix-indicator,IND00638,Simultaneous or nearly simultaneous buy and sell orders placed in equal volumes for the same security.,,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--32fa66d1-d419-4190-a322-a2a46596d1c6,x-amltrix-indicator,IND00640,"Reclassification of short-term liabilities as long-term obligations just before reporting deadlines, artificially improving liquidity ratios.",,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--0ebcdc45-10f9-4359-b792-a14cb425628a,x-amltrix-indicator,IND00643,"Account holders repeatedly modify key KYC details (e.g., name, address, or beneficiary information) in a short period, contradicting previous submissions.",,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--5218b8ec-a75c-485c-9908-cd151602b882,x-amltrix-indicator,IND00644,"Repeated deposit of checks that are later returned unpaid, yet the credited funds have already been withdrawn or transferred out.",,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--b96fe427-2ddb-4154-85ea-8a00120c556d,x-amltrix-indicator,IND00645,"Large check deposits immediately followed by cash withdrawals or high-value purchases within the float period, with no clear business justification.",,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--863b569f-7ab5-441b-9eee-3fa865731877,x-amltrix-indicator,IND00646,Customer frequently requests expedited availability of deposited checks despite providing minimal supporting documentation or rationale.,,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--4f065214-49a5-4019-8e92-9925d3a72535,x-amltrix-indicator,IND00647,"Frequent user logins from IP addresses associated with known VPN or proxy services, without any legitimate business or security rationale.",,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--d552b756-88d1-44f7-b8c9-a698f773a638,x-amltrix-indicator,IND00651,"Entity regularly files restated financials from jurisdictions with limited external auditing requirements, obscuring accrual adjustments.",,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--7986fd88-2db6-48b5-a01d-85fe8a153d50,x-amltrix-indicator,IND00652,Large or irregular intercompany accrual entries among affiliated entities lacking a credible commercial rationale.,,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--5fd08c29-9e61-4b74-b53d-1bb153defc9b,x-amltrix-indicator,IND00653,Payment instructions are received from an email domain that differs from the vendor’s official domain or is nearly identical but with minor variations (typosquatting).,,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--f4a0c2bf-2f79-4e4c-a969-5224c5f5b08c,x-amltrix-indicator,IND00654,"Frequent or significant cross-border transactions to or from high-risk or sanctioned jurisdictions via the same exchange accounts, lacking legitimate business or personal rationale.",,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--8070fa43-36d3-4eb2-97fd-890d653be5a1,x-amltrix-indicator,IND00655,Multiple remote account creation attempts from the same IP address or device fingerprint using different personal identity details within a short timeframe.,,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--f5fe8eea-00d2-4cef-b97d-e330a76caed1,x-amltrix-indicator,IND00656,"Frequent re-submission of identity documents with minor alterations (e.g., mismatched photo overlays, edited text) during digital onboarding processes.",,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--0f2a5e04-d83b-43f7-a47e-89c1115ff011,x-amltrix-indicator,IND00657,High reliance on cash transactions for construction expenses where electronic payments are the industry norm.,,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--d876b9eb-c97a-4b36-b8d6-c5a0e9cc331b,x-amltrix-indicator,IND00658,"Large or irregular payment methods (e.g., multiple third-party checks, wires from unrelated overseas accounts) processed through unlicensed brokers, with no documented compliance checks.",,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--8e10aba0-8947-49b4-9d60-8a19f35b3a44,x-amltrix-indicator,IND00659,"Repeated high-value real estate transactions involving the same unregistered broker and multiple unrelated parties, lacking a legitimate business relationship among the participants.",,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--36543c82-0fd9-4394-bc4b-b8bb713a9d83,x-amltrix-indicator,IND00660,Involvement of many newly formed or low-transparency entities or intermediaries with limited or opaque business operations used as counterparties in oil transactions.,,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--07e5d69b-c7b2-4526-ae91-a5bdd8e2e237,x-amltrix-indicator,IND00661,Large pension contributions that significantly exceed the individual's declared income or wealth profile.,,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--ab7b6e83-c2bf-4dc7-a391-bd43a7ed56c9,x-amltrix-indicator,IND00662,Frequent pension fund contributions from external sources not aligning with the individual's reported income or business activity.,,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--0029dd42-bec6-44d8-9a04-1a51e01c254b,x-amltrix-indicator,IND00663,Repeated remote deposit capture submissions of the same or near-identical checks into multiple accounts within short timeframes.,,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--c43708f5-f928-4a11-beff-acdf6af2d2af,x-amltrix-indicator,IND00664,"Sudden or significant shift to exclusively using remote deposit capture for high-value checks, deviating from the customer’s usual deposit methods.",,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--2dfd474a-872e-4ce6-b882-f528fc00c259,x-amltrix-indicator,IND00665,Early or unauthorized pension fund withdrawals that deviate from standard retirement age or disbursement guidelines.,,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--15f76a8e-da9c-4d76-842e-11f553ff9ae6,x-amltrix-indicator,IND00666,"Rapid transfers of pension contributions to other accounts or jurisdictions shortly after deposit, creating complex layering of funds.",,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--75823108-21e4-4cc5-a22a-415d82985a03,x-amltrix-indicator,IND00667,Repeated inconsistencies between user-submitted biometric data and official ID references detected during remote verification checks.,,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--25f760fc-00f2-4e60-b969-5d8e17f7fbf0,x-amltrix-indicator,IND00668,"Use of IP addresses or device fingerprints associated with proxies, VPNs, or other anonymizing services during online account registration.",,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--dcdd66a6-15ec-412e-b936-2e6038d8bf29,x-amltrix-indicator,IND00669,Arbitration that concludes in an unusually short timeframe with large settlement amounts and minimal supporting documentation.,,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--833f4000-9d2d-4c80-b421-09abc78be1eb,x-amltrix-indicator,IND00670,"Abrupt restarts or cancellations of the remote ID verification procedure, followed by immediate new attempts with different credentials or data.",,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--08697441-3413-4b5c-b08b-f175928094fd,x-amltrix-indicator,IND00671,"Frequent transactions involving goods widely known to be counterfeit (e.g., luxury brands or electronics) lacking authenticity or brand verification documentation.",,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--c707c880-ff85-4fc1-b8e3-060c175a72c5,x-amltrix-indicator,IND00672,Elevated number of checks deposited via remote capture that are subsequently returned or flagged as invalid compared to in-person deposits.,,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--9092943f-26e9-4124-9325-241823854b02,x-amltrix-indicator,IND00673,Use of the same IP address or device to submit remote deposits into multiple accounts under different names without a clear relationship between them.,,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--afeba28c-8f31-49d9-bcb9-b8125b3c33b5,x-amltrix-indicator,IND00674,"High volume of remote deposits inconsistent with the customer's stated business or income sources, with no verifiable explanation for the check issuers.",,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--ff30eb03-50e3-435b-8182-555f26f8fa78,x-amltrix-indicator,IND00675,Frequent or unexplained beneficiary and account detail changes in the pension plan not consistent with the customer's established profile.,,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--f56c2327-89ae-49b1-9554-140d7edba0ab,x-amltrix-indicator,IND00676,"Multiple or layered bank transfers linked to an 'arbitration award,' especially if ultimate beneficiaries differ from the named litigants.",,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--3f5f9ffe-1414-47a5-8449-af3c9cbd6493,x-amltrix-indicator,IND00677,Rapid succession of arbitration awards followed by immediate large fund transfers to third parties lacking documented business activities or legitimate ties to the original dispute.,,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
x-amltrix-indicator--eb1261d8-9157-4163-89c0-3ea03725a031,x-amltrix-indicator,IND00678,"Use of remote desktop or screen-sharing software during the ID verification process, potentially enabling third-party manipulation of user interface or biometric capture.",,2025-04-08T07:48:45.680964+00:00,2025-04-08T07:48:45.680964+00:00,2.1,False,,,,,
